x,y,line,curve,sin,p1,p2,c1,c2
72.0085759065114,100.761565592106,78.6068607252091,-2891.77058034015,0.96521072248807,5.71466718241572,2.556663062796,0.618158986220605,-0.786053094742788
89.8515047389083,101.125369240564,92.8812037911266,-2776.98196845887,-0.770263970715034,4.7273206859827,10.5290529314429,0.567059863862771,-0.823676581429833
66.4882668294013,97.2732642524584,74.190613463521,-2858.41308608003,0.6678249596889,4.42194837108254,10.7602468058467,0.513677391573406,-0.857983413234977
60.8181818737648,84.7633646788251,69.6545454990119,-2790.26798430739,-0.391935284962477,5.28412250839174,9.30160160325468,0.45822652172741,-0.888835448654923
74.354837811552,103.269062970599,80.4838702492416,-2896.09224712966,0.742634507691539,5.66565840356052,9.32324520014226,0.400930535406614,-0.91610845743207
62.8559164935723,81.2190853077634,71.2847331948578,-2818.71074826192,0.00481266577679725,5.35861965566874,10.5525845117867,0.342020143325669,-0.939692620785908
76.4310458442196,107.613062305037,82.1448366753757,-2895.01332097637,0.409361473419752,5.52809945493937,9.95937394201755,0.28173255684143,-0.959492973614497
95.3181105549447,116.94399196943,97.2544884439558,-2673.76930972125,0.212435024549841,5.69272573851049,10.5481620911509,0.220310532786541,-0.975429786885407
58.439069322776,91.4607994850183,67.7512554582208,-2751.44889017336,-0.769818507991162,5.62678549923003,9.43410553596914,0.15800139597335,-0.987438888676394
50.7021473255008,87.8100722435131,61.5617178604007,-2583.4138510555,-0.656109224038149,4.36857224330306,10.0689088862389,0.0950560433041824,-0.995471922573085
94.5172454114072,105.461557783805,96.6137963291258,-2690.88546370704,0.0538670759947368,5.59911054745317,9.87009820230305,0.0317279334980677,-0.999496542383185
78.02261429606,111.193222054652,83.418091436848,-2891.06900927481,0.103256040083096,8.40985385254026,9.32729781493545,-0.0317279334980679,-0.999496542383185
97.7785897208378,99.3014656603548,99.2228717766702,-2616.898685104,0.64891840167505,7.50441262349486,9.4867299195379,-0.0950560433041826,-0.995471922573085
52.0998343708925,109.902438266946,62.679867496714,-2618.50102572405,-0.83886181509903,8.35992961004376,9.84420951865613,-0.15800139597335,-0.987438888676394
66.7529311031103,93.5361984334147,74.4023448824883,-2860.7551532514,0.706270092788823,8.74397512823343,9.82485544793308,-0.220310532786541,-0.975429786885407
72.1248399931937,90.9068215695656,78.699871994555,-2892.12318093611,0.958870350790633,7.27241490110755,9.48599771037698,-0.28173255684143,-0.959492973614497
86.9030417990871,109.247898656563,90.5224334392697,-2819.40129204628,-0.994817896421344,8.05853214561939,10.2283865686506,-0.342020143325669,-0.939692620785908
55.0947239040397,100.227062947316,65.0757791232318,-2686.65903882187,-0.999726922452237,7.32040143460035,9.67526323534548,-0.400930535406614,-0.91610845743207
74.2691999184899,109.410982668678,80.4153599347919,-2896.03788729077,0.753995309112911,8.02805510088801,9.33202631920576,-0.45822652172741,-0.888835448654923
50.3380668116733,102.043453922101,61.2704534493387,-2573.93154677418,-0.59946730130711,7.91615192890167,10.0624273821712,-0.513677391573406,-0.857983413234977
78.1037323991768,113.71875548264,83.4829859193414,-2890.79552209384,0.087106257180453,8.51253769099712,10.4193349257112,-0.567059863862771,-0.823676581429833
52.7100771781988,98.3318262392521,63.1680617425591,-2633.16608016159,-0.89889342542463,7.90948871523142,3.66651150397956,-0.618158986220605,-0.786053094742787
58.5729215643369,91.948604626931,67.8583372514695,-2753.79339207618,-0.752458134771512,7.97539424337447,3.67040308117866,-0.666769000516292,-0.745264449675755
76.5370608656667,103.304292321727,82.2296486925334,-2894.83468895349,0.389925875087381,7.73480290286243,3.05451833792031,-0.712694171378863,-0.701474887706321
85.7508498826064,102.380832557594,89.6006799060851,-2833.45478212383,-0.991743741090883,8.52389224246144,2.71706480495632,-0.755749574354258,-0.654860733945285
97.2976253018714,110.789510605923,98.8381002414972,-2628.52393121899,0.572842164535396,8.76132231540978,2.94300635755062,-0.795761840530832,-0.605609687137667
83.379444014281,125.050581709999,87.7035552114248,-2857.91720181673,-0.823711245127012,7.70989647731185,2.40882107205689,-0.832569854634771,-0.55392006386611
98.0330487014726,98.7379621764432,99.4264389611781,-2610.64830358318,0.68678296002853,8.23581355251372,2.44387997984886,-0.866025403784439,-0.5
80.4962374502793,103.319062384798,85.3969899602234,-2879.56896991231,-0.381375889949861,7.32050750367343,2.22096340730786,-0.895993774291336,-0.444066612605774
86.5156892687082,88.9992201076309,90.2125514149666,-2824.28410402907,-0.999702864960157,8.24067678526044,3.20193807631731,-0.922354294104581,-0.386345125693129
62.2799546108581,116.543419574155,70.8239636886865,-2811.12104232814,-0.110155690280111,7.78246520236135,3.00289933718741,-0.945000818714668,-0.327067963317422
98.1019923347048,107.592976918366,99.4815938677639,-2608.94290615583,0.696739863802484,7.60982422940433,3.54070339351892,-0.963842158559942,-0.266473813690035
95.9519829717465,83.9766089168913,97.7615863773972,-2659.7364964034,0.334279522418988,8.47963814809918,3.64660580195487,-0.978802446214779,-0.204806668065191
53.9948397199623,97.030094161506,64.1958717759699,-2662.7407670477,-0.980735148337728,7.71335649117827,2.93620891906321,-0.989821441880933,-0.142314838273285
85.2957519702613,94.9217360211765,89.2366015762091,-2838.61508519288,-0.975982658792679,8.25740238539874,3.17778998911381,-0.996854775951942,-0.0792499568567888
76.8988107447512,93.9981795857677,82.519048595801,-2894.13479140702,0.322340687417444,8.75280193090439,3.78609224520624,-0.999874127673875,-0.0158659638348076
97.3944164114073,118.239418722223,98.9155331291258,-2626.20427901725,0.58860111368281,8.10460463948548,3.50447266362607,-0.998867339183008,0.0475819158237424
63.2661151466891,109.855047315609,71.6128921173513,-2823.90010378243,0.086743263243789,8.1002382863313,3.01337942555547,-0.993838464461254,0.110838199901011
79.3366082245484,112.540277427784,84.4692865796387,-2885.77384392057,-0.158684746093613,8.56587805896998,2.88787570334971,-0.984807753012208,0.17364817766693
98.6222999636084,117.086572903181,99.8978399708867,-2595.90879832889,0.767482008634167,7.42906126976013,2.78234592489898,-0.971811568323542,0.235758935509427
62.0390771422535,116.723749568891,70.6312617138028,-2807.84182389852,-0.157891680932559,7.77023174203932,2.31176564507186,-0.954902241444074,0.296920375328275
88.7467986554839,101.790871521927,91.9974389243871,-2793.96295140592,-0.891296334132817,14.6433836378157,2.2605945315212,-0.934147860265107,0.356886221591872
83.2374088582583,95.5949658287523,87.5899270866066,-2859.19174000538,-0.807274026054235,15.6916588515043,2.99918494783342,-0.909631995354518,0.415415013001887
58.0084507004358,92.9305425240731,67.4067605603486,-2743.77654771181,-0.821866931106701,14.9494748711586,3.70503384284675,-0.881453363447582,0.472271074772683
79.6655559563078,106.01022213517,84.7324447650462,-2884.15964619268,-0.223250554463705,14.7519281487912,2.92576970010996,-0.849725429949514,0.527225467610502
91.9052433106117,79.2232957902193,94.5241946484894,-2741.94908342616,-0.451554901129132,14.4415641374886,3.61493475697935,-0.814575952050336,0.580056909571198
94.0893669147044,98.2810634715603,96.2714935317636,-2699.74936511348,-0.0316772384636164,14.7504823423922,2.98231459744275,-0.776146464291757,0.630552667084523
74.1928093135357,105.657853174354,80.3542474508286,-2895.98278773514,0.763942810321929,15.095990139246,3.44942842759192,-0.734591708657533,0.678509411557132
99.646990664769,90.8039105571177,100.717592531815,-2569.39410545872,0.881883425670462,14.9513183094561,2.95476887859404,-0.690079011482112,0.72373403810507
97.8957095649093,111.122877299343,99.3165676519275,-2614.03041124283,0.666561069281808,14.7780674885958,3.09958969391882,-0.64278760968654,0.766044443118978
73.6127544776537,96.9459821412272,79.8902035821229,-2895.36106817786,0.833500005069293,14.8848963797092,2.91582016870379,-0.59290792905464,0.805270257531059
55.7914221892133,106.2370140043,65.6331377513707,-2701.14116533311,-0.986791882074388,15.7698547374457,14.3309125941247,-0.540640817455597,0.841253532831181
88.9313887571916,105.657979655745,92.1451110057533,-2791.21622262034,-0.873953397980375,15.2002220045775,14.6172579396516,-0.486196736100469,0.873849377069785
99.8371784458868,108.754684921922,100.869742756709,-2564.3494608518,0.899174671698343,15.6374466441572,15.3388176865876,-0.429794912089172,0.902926538286621
98.3379292301834,90.4183098141738,99.6703433841467,-2603.06833271485,0.729800384448602,15.0453606761992,15.316102963686,-0.371662455660327,0.928367933016073
90.6289919395931,100.30567160833,93.5031935516745,-2764.24938305448,-0.66220494568693,15.6096399772912,14.8090622205287,-0.312033445698487,0.950071117740945
56.2102950527333,91.6283153015918,65.9682360421866,-2709.59866208387,-0.969776126868717,14.6717949204147,14.7093474391848,-0.251147987181079,0.967948701396356
93.7331783236004,91.5723018233238,95.9865426588804,-2706.9790101322,-0.102738654530827,14.3469049382955,14.3682616561651,-0.18925124436041,0.981928697262707
69.4864256773144,103.651220909445,76.5891405418515,-2880.56802346478,0.971366063164853,14.6051751844585,15.2858906682581,-0.126592453573749,0.991954812830795
60.7999369502068,95.6438040885104,69.6399495601654,-2789.99329011491,-0.395289707811841,14.5784686997533,14.8593132682145,-0.0634239196565645,0.997986676471884
91.2440187297761,88.9204507369284,93.9952149838209,-2753.72000896759,-0.565263110905906,15.2116117335856,14.8016842167825,-2.44921270764475e-16,1
