num X1 X2 X3 X4 X5 X6 X7 Y
4585307 46 44 0.9565 0 0.0 0 0.0 1 
4585837 22 18 0.8182 0 0.0 0 0.0 1 
4590185 11 8 0.7273000000000001 0 0.0 0 0.0 -1 
4591928 34 34 1.0 0 0.0 0 0.0 -1 
4592102 26 26 1.0 0 0.0 0 0.0 -1 
4596765 13 12 0.9231 0 0.0 0 0.0 1 
4597493 13 2 0.15380000000000002 0 0.0 0 0.0 1 
4604429 101 99 0.9802000000000001 0 0.0 0 0.0 1 
4607306 41 38 0.9268000000000001 0 0.0 0 0.0 1 
4608037 12 6 0.5 0 0.0 0 0.0 1 
4608048 11 8 0.7273000000000001 2 0.1818 1 0.0909 1 
4608062 101 100 0.9901000000000001 0 0.0 0 0.0 1 
4608063 63 52 0.8254 0 0.0 0 0.0 1 
4611698 23 21 0.913 0 0.0 0 0.0 1 
4612317 33 30 0.9091 0 0.0 0 0.0 -1 
4615881 26 24 0.9231 0 0.0 0 0.0 1 
4616904 11 7 0.6364 0 0.0 0 0.0 1 
4618800 19 12 0.6316 0 0.0 0 0.0 1 
4619432 20 13 0.65 0 0.0 0 0.0 1 
4619462 132 108 0.8182 2 0.0151 1 0.0075 1 
4620831 17 11 0.6471 0 0.0 0 0.0 1 
4630903 11 9 0.8182 0 0.0 0 0.0 1 
4635568 11 11 1.0 0 0.0 0 0.0 1 
4637666 13 9 0.6923 0 0.0 0 0.0 1 
4647436 13 8 0.6154000000000001 0 0.0 0 0.0 1 
4649598 12 9 0.75 0 0.0 0 0.0 1 
4649956 12 12 1.0 0 0.0 0 0.0 1 
4651110 11 8 0.7273000000000001 2 0.1818 1 0.0909 1 
4653057 12 5 0.4167 0 0.0 0 0.0 1 
4653706 33 23 0.6970000000000001 0 0.0 0 0.0 -1 
4655855 13 9 0.6923 0 0.0 0 0.0 1 
4658503 12 12 1.0 0 0.0 0 0.0 1 
4659871 22 17 0.7727 0 0.0 0 0.0 1 
4660597 18 18 1.0 0 0.0 0 0.0 1 
4662529 11 11 1.0 0 0.0 0 0.0 1 
4665427 17 15 0.8824000000000001 0 0.0 0 0.0 1 
4670897 12 1 0.0833 0 0.0 0 0.0 1 
4674699 32 31 0.9687 0 0.0 0 0.0 1 
4677598 38 33 0.8684000000000001 0 0.0 0 0.0 1 
4677857 12 5 0.4167 2 0.1666 1 0.0833 1 
4680738 13 12 0.9231 0 0.0 0 0.0 1 
4681758 11 6 0.5455 0 0.0 0 0.0 1 
4681896 11 8 0.7273000000000001 0 0.0 0 0.0 1 
4682025 35 33 0.9429000000000001 0 0.0 0 0.0 1 
4682175 70 70 1.0 0 0.0 0 0.0 1 
4682227 64 64 1.0 0 0.0 0 0.0 1 
4683960 16 15 0.9375 0 0.0 0 0.0 1 
4685333 85 82 0.9647 0 0.0 0 0.0 1 
4685524 35 34 0.9714 0 0.0 0 0.0 1 
4687156 18 18 1.0 0 0.0 0 0.0 -1 
4687673 15 13 0.8667 0 0.0 0 0.0 -1 
4688225 13 13 1.0 0 0.0 0 0.0 1 
4688765 15 15 1.0 0 0.0 0 0.0 1 
4688809 26 3 0.1154 0 0.0 0 0.0 1 
4689823 15 14 0.9333 0 0.0 0 0.0 1 
4691121 19 18 0.9474 0 0.0 0 0.0 1 
4691248 30 27 0.9 0 0.0 0 0.0 -1 
4691446 12 10 0.8333 0 0.0 0 0.0 1 
4692300 11 11 1.0 0 0.0 0 0.0 1 
4692515 40 30 0.75 0 0.0 0 0.0 -1 
4692666 15 5 0.33330000000000004 0 0.0 0 0.0 1 
4693999 13 9 0.6923 0 0.0 0 0.0 1 
4695535 12 12 1.0 0 0.0 0 0.0 -1 
4695620 12 3 0.25 0 0.0 0 0.0 1 
4697670 21 15 0.7143 0 0.0 0 0.0 1 
4698068 59 59 1.0 0 0.0 0 0.0 1 
4698235 25 25 1.0 0 0.0 0 0.0 -1 
4704638 32 32 1.0 0 0.0 0 0.0 1 
4704883 23 23 1.0 0 0.0 0 0.0 1 
4705550 197 197 1.0 0 0.0 0 0.0 1 
4706127 19 19 1.0 0 0.0 0 0.0 1 
4706528 151 145 0.9603 0 0.0 0 0.0 1 
4706799 18 18 1.0 0 0.0 0 0.0 -1 
4707491 28 14 0.5 0 0.0 0 0.0 1 
4707777 11 7 0.6364 0 0.0 0 0.0 1 
4709335 12 6 0.5 0 0.0 0 0.0 1 
4710600 11 3 0.2727 0 0.0 0 0.0 1 
4710612 12 8 0.6667000000000001 0 0.0 0 0.0 -1 
4712263 13 2 0.15380000000000002 0 0.0 0 0.0 1 
4712755 13 13 1.0 0 0.0 0 0.0 1 
4713666 103 76 0.7379 0 0.0 0 0.0 1 
4713866 13 1 0.07690000000000001 0 0.0 0 0.0 1 
4716868 462 462 1.0 0 0.0 0 0.0 1 
4717167 12 12 1.0 0 0.0 0 0.0 1 
4717481 27 24 0.8889 0 0.0 0 0.0 1 
4719533 28 10 0.35710000000000003 0 0.0 0 0.0 1 
4719795 19 11 0.5789000000000001 0 0.0 0 0.0 1 
4721132 11 11 1.0 0 0.0 0 0.0 1 
4724928 41 30 0.7317 0 0.0 0 0.0 1 
4726352 15 15 1.0 0 0.0 0 0.0 1 
4727699 23 17 0.7391000000000001 0 0.0 0 0.0 1 
4727932 14 14 1.0 0 0.0 0 0.0 1 
4727959 17 13 0.7647 0 0.0 0 0.0 1 
4728201 79 79 1.0 0 0.0 0 0.0 1 
4728881 24 22 0.9167000000000001 0 0.0 0 0.0 1 
4729203 11 11 1.0 0 0.0 0 0.0 1 
4730516 22 22 1.0 0 0.0 0 0.0 1 
4731933 14 13 0.9286 0 0.0 0 0.0 1 
4733680 27 1 0.037000000000000005 0 0.0 0 0.0 1 
4735803 127 121 0.9528 0 0.0 0 0.0 1 
4735823 58 55 0.9483 0 0.0 0 0.0 1 
4735871 628 626 0.9968 0 0.0 0 0.0 1 
4735891 25 24 0.9600000000000001 0 0.0 0 0.0 1 
4737988 20 12 0.6 0 0.0 0 0.0 1 
4738898 17 17 1.0 0 0.0 0 0.0 1 
4740661 63 61 0.9683 2 0.0317 1 0.0158 -1 
4740722 12 8 0.6667000000000001 0 0.0 0 0.0 -1 
4743478 15 14 0.9333 0 0.0 0 0.0 1 
4745050 22 17 0.7727 0 0.0 0 0.0 1 
4747283 13 3 0.2308 0 0.0 0 0.0 1 
4748886 11 6 0.5455 0 0.0 0 0.0 1 
4750870 40 39 0.9750000000000001 0 0.0 0 0.0 1 
4752170 50 50 1.0 0 0.0 0 0.0 1 
4752839 12 10 0.8333 0 0.0 0 0.0 1 
4754896 11 11 1.0 0 0.0 0 0.0 1 
4755966 12 4 0.33330000000000004 0 0.0 0 0.0 1 
4756099 15 5 0.33330000000000004 0 0.0 0 0.0 1 
4757967 17 6 0.3529 0 0.0 0 0.0 1 
4758427 33 33 1.0 0 0.0 0 0.0 1 
4759465 36 36 1.0 0 0.0 0 0.0 1 
4760457 13 13 1.0 0 0.0 0 0.0 1 
4765326 16 15 0.9375 0 0.0 0 0.0 1 
4765778 18 13 0.7222000000000001 0 0.0 0 0.0 1 
4768060 11 5 0.4545 0 0.0 0 0.0 1 
4772905 20 18 0.9 0 0.0 0 0.0 1 
4775818 14 8 0.5714 0 0.0 0 0.0 1 
4776336 17 17 1.0 0 0.0 0 0.0 1 
4777586 134 134 1.0 0 0.0 0 0.0 1 
4778803 29 25 0.8621 0 0.0 0 0.0 1 
4782361 13 5 0.3846 0 0.0 0 0.0 1 
4782844 13 12 0.9231 0 0.0 0 0.0 1 
4789165 13 8 0.6154000000000001 0 0.0 0 0.0 1 
4789888 49 43 0.8776 0 0.0 0 0.0 1 
4790019 47 47 1.0 0 0.0 0 0.0 1 
4790170 24 18 0.75 0 0.0 0 0.0 -1 
4791301 11 9 0.8182 0 0.0 0 0.0 1 
4791353 41 37 0.9024000000000001 0 0.0 0 0.0 1 
4791988 16 16 1.0 0 0.0 0 0.0 1 
4792535 27 26 0.9630000000000001 0 0.0 0 0.0 1 
4792981 12 11 0.9167000000000001 0 0.0 0 0.0 1 
4794057 23 20 0.8696 0 0.0 0 0.0 1 
4794334 64 64 1.0 0 0.0 0 0.0 1 
4795099 21 21 1.0 0 0.0 0 0.0 1 
4795557 11 9 0.8182 0 0.0 0 0.0 1 
4798515 35 35 1.0 0 0.0 0 0.0 1 
4798805 13 12 0.9231 0 0.0 0 0.0 1 
4799703 11 7 0.6364 0 0.0 0 0.0 1 
4800263 12 5 0.4167 0 0.0 0 0.0 1 
4804269 16 16 1.0 0 0.0 0 0.0 1 
4804509 11 7 0.6364 0 0.0 0 0.0 1 
4805595 19 6 0.3158 0 0.0 0 0.0 1 
4805656 11 10 0.9091 0 0.0 0 0.0 1 
4805999 36 35 0.9722000000000001 0 0.0 0 0.0 -1 
4807322 11 3 0.2727 0 0.0 0 0.0 1 
4807323 51 51 1.0 0 0.0 0 0.0 -1 
4807887 12 11 0.9167000000000001 0 0.0 0 0.0 1 
4808637 49 1 0.0204 0 0.0 0 0.0 1 
4810521 79 79 1.0 0 0.0 0 0.0 1 
4811150 15 13 0.8667 0 0.0 0 0.0 1 
4811740 13 11 0.8462000000000001 0 0.0 0 0.0 1 
4811927 11 11 1.0 0 0.0 0 0.0 1 
4812782 79 76 0.9620000000000001 0 0.0 0 0.0 1 
4813637 25 15 0.6 0 0.0 0 0.0 1 
4816680 11 11 1.0 0 0.0 0 0.0 1 
4817172 12 7 0.5833 0 0.0 0 0.0 1 
4818909 30 25 0.8333 0 0.0 0 0.0 1 
4821037 12 7 0.5833 0 0.0 0 0.0 1 
4825492 23 21 0.913 0 0.0 0 0.0 -1 
4825555 23 23 1.0 0 0.0 0 0.0 1 
4825588 27 20 0.7407 0 0.0 0 0.0 1 
4825892 62 47 0.7581 0 0.0 0 0.0 -1 
4827650 11 4 0.36360000000000003 0 0.0 0 0.0 1 
4827888 20 17 0.85 0 0.0 0 0.0 1 
4829181 11 11 1.0 0 0.0 0 0.0 1 
4829618 19 18 0.9474 0 0.0 0 0.0 1 
4829896 12 10 0.8333 0 0.0 0 0.0 1 
4831441 12 11 0.9167000000000001 0 0.0 0 0.0 1 
4831618 16 15 0.9375 0 0.0 0 0.0 1 
4834156 15 14 0.9333 0 0.0 0 0.0 1 
4835012 12 2 0.1667 2 0.1666 1 0.0833 1 
4837359 14 14 1.0 0 0.0 0 0.0 -1 
4837492 11 8 0.7273000000000001 0 0.0 0 0.0 1 
4837570 15 9 0.6 0 0.0 0 0.0 1 
4837688 14 13 0.9286 0 0.0 0 0.0 1 
4837783 12 4 0.33330000000000004 0 0.0 0 0.0 1 
4838220 14 11 0.7857000000000001 0 0.0 0 0.0 -1 
4838416 23 0 0.0 0 0.0 0 0.0 1 
4840099 12 4 0.33330000000000004 0 0.0 0 0.0 -1 
4840875 18 3 0.1667 0 0.0 0 0.0 1 
4843268 33 32 0.9697 0 0.0 0 0.0 1 
4845135 12 11 0.9167000000000001 0 0.0 0 0.0 1 
4846378 21 1 0.0476 0 0.0 0 0.0 1 
4847271 16 3 0.1875 0 0.0 0 0.0 1 
4847368 23 15 0.6522 0 0.0 0 0.0 1 
4848080 106 83 0.783 0 0.0 0 0.0 1 
4849887 21 20 0.9524 0 0.0 0 0.0 1 
4849945 12 10 0.8333 0 0.0 0 0.0 1 
4851001 12 11 0.9167000000000001 0 0.0 0 0.0 1 
4853313 18 17 0.9444 0 0.0 0 0.0 1 
4853360 13 10 0.7692 0 0.0 0 0.0 1 
4853490 11 10 0.9091 0 0.0 0 0.0 1 
4853846 29 26 0.8966000000000001 0 0.0 0 0.0 -1 
4853887 14 10 0.7143 0 0.0 0 0.0 1 
4854336 20 15 0.75 0 0.0 0 0.0 1 
4854863 15 11 0.7333000000000001 0 0.0 0 0.0 1 
4856778 13 11 0.8462000000000001 0 0.0 0 0.0 1 
4857149 18 18 1.0 0 0.0 0 0.0 1 
4857970 15 15 1.0 0 0.0 0 0.0 1 
4858465 138 138 1.0 0 0.0 0 0.0 -1 
4860333 14 5 0.35710000000000003 0 0.0 0 0.0 1 
4860557 13 13 1.0 0 0.0 0 0.0 1 
4861019 15 15 1.0 0 0.0 0 0.0 1 
4865168 42 33 0.7857000000000001 0 0.0 0 0.0 -1 
4867080 20 18 0.9 0 0.0 0 0.0 1 
4868998 17 12 0.7059 0 0.0 0 0.0 1 
4869059 11 11 1.0 0 0.0 0 0.0 1 
4869261 90 90 1.0 0 0.0 0 0.0 1 
4870145 14 2 0.1429 0 0.0 0 0.0 1 
4871569 70 70 1.0 0 0.0 0 0.0 1 
4872190 17 7 0.4118 0 0.0 0 0.0 1 
4874097 43 42 0.9767 0 0.0 0 0.0 1 
4875056 25 25 1.0 0 0.0 0 0.0 1 
4878888 11 5 0.4545 0 0.0 0 0.0 1 
4879127 38 38 1.0 0 0.0 0 0.0 1 
4881171 11 8 0.7273000000000001 0 0.0 0 0.0 1 
4881786 27 26 0.9630000000000001 0 0.0 0 0.0 1 
4881846 31 31 1.0 0 0.0 0 0.0 -1 
4882302 14 9 0.6429 0 0.0 0 0.0 1 
4882652 13 9 0.6923 0 0.0 0 0.0 1 
4883060 14 11 0.7857000000000001 0 0.0 0 0.0 1 
4883810 24 24 1.0 0 0.0 0 0.0 -1 
4884053 15 11 0.7333000000000001 0 0.0 0 0.0 1 
4885056 17 12 0.7059 0 0.0 0 0.0 -1 
4885280 11 11 1.0 0 0.0 0 0.0 -1 
4886155 24 15 0.625 0 0.0 0 0.0 1 
4887306 11 6 0.5455 0 0.0 0 0.0 1 
4889090 41 20 0.4878 0 0.0 0 0.0 1 
4890502 11 1 0.09090000000000001 0 0.0 0 0.0 1 
4891607 14 13 0.9286 0 0.0 0 0.0 1 
4892219 28 28 1.0 0 0.0 0 0.0 -1 
4892989 16 13 0.8125 0 0.0 0 0.0 1 
4893333 15 11 0.7333000000000001 0 0.0 0 0.0 1 
4894051 11 7 0.6364 0 0.0 0 0.0 1 
4894906 11 11 1.0 0 0.0 0 0.0 1 
4899220 74 72 0.9730000000000001 0 0.0 0 0.0 1 
4900222 13 5 0.3846 0 0.0 0 0.0 1 
4902326 26 25 0.9615 0 0.0 0 0.0 1 
4902467 14 14 1.0 0 0.0 0 0.0 -1 
4905666 13 5 0.3846 0 0.0 0 0.0 1 
4907692 22 17 0.7727 0 0.0 0 0.0 1 
4911848 12 7 0.5833 0 0.0 0 0.0 1 
4913616 26 21 0.8077 0 0.0 0 0.0 -1 
4917702 21 16 0.7619 0 0.0 0 0.0 1 
4917717 11 7 0.6364 0 0.0 0 0.0 1 
4921416 26 26 1.0 0 0.0 0 0.0 -1 
4926111 24 20 0.8333 0 0.0 0 0.0 1 
4926158 18 17 0.9444 0 0.0 0 0.0 1 
4930825 71 63 0.8873000000000001 0 0.0 0 0.0 1 
4930861 60 60 1.0 0 0.0 0 0.0 1 
4931599 52 40 0.7692 0 0.0 0 0.0 -1 
4935166 20 16 0.8 0 0.0 0 0.0 1 
4938667 69 52 0.7536 0 0.0 0 0.0 -1 
4943035 18 3 0.1667 0 0.0 0 0.0 1 
4943188 15 15 1.0 0 0.0 0 0.0 1 
4944958 27 27 1.0 0 0.0 0 0.0 -1 
4946924 11 10 0.9091 0 0.0 0 0.0 -1 
4947524 20 20 1.0 0 0.0 0 0.0 -1 
4947820 57 56 0.9825 0 0.0 0 0.0 1 
4950316 11 11 1.0 0 0.0 0 0.0 1 
4953373 23 18 0.7826000000000001 0 0.0 0 0.0 1 
4953966 70 0 0.0 0 0.0 0 0.0 1 
4954902 15 14 0.9333 0 0.0 0 0.0 1 
4956666 53 52 0.9811000000000001 0 0.0 0 0.0 1 
4958884 22 22 1.0 0 0.0 0 0.0 -1 
4959373 57 56 0.9825 0 0.0 0 0.0 1 
4976613 11 7 0.6364 0 0.0 0 0.0 1 
4977587 39 32 0.8205 0 0.0 0 0.0 1 
4978081 13 6 0.4615 0 0.0 0 0.0 1 
4980159 31 27 0.871 0 0.0 0 0.0 1 
4980882 29 28 0.9655 0 0.0 0 0.0 1 
4983393 46 33 0.7174 0 0.0 0 0.0 -1 
4987501 13 4 0.30770000000000003 0 0.0 0 0.0 1 
4993197 35 34 0.9714 0 0.0 0 0.0 -1 
4998657 12 12 1.0 0 0.0 0 0.0 1 
5001557 30 24 0.8 0 0.0 0 0.0 -1 
5004763 13 13 1.0 0 0.0 0 0.0 1 
5008485 13 2 0.15380000000000002 0 0.0 0 0.0 1 
5008999 16 14 0.875 0 0.0 0 0.0 1 
5009435 15 15 1.0 0 0.0 0 0.0 1 
5010188 33 26 0.7879 0 0.0 0 0.0 -1 
5013333 16 5 0.3125 0 0.0 0 0.0 1 
5014099 24 17 0.7083 0 0.0 0 0.0 1 
5016858 12 3 0.25 0 0.0 0 0.0 1 
5017987 87 82 0.9425 0 0.0 0 0.0 1 
5023356 25 25 1.0 0 0.0 0 0.0 -1 
5030098 62 62 1.0 0 0.0 0 0.0 1 
5031282 23 23 1.0 0 0.0 0 0.0 1 
5035538 15 15 1.0 0 0.0 0 0.0 -1 
5035772 18 4 0.2222 0 0.0 0 0.0 1 
5035782 18 18 1.0 0 0.0 0 0.0 1 
5038991 11 8 0.7273000000000001 0 0.0 0 0.0 1 
5039726 46 0 0.0 0 0.0 0 0.0 1 
5046168 30 30 1.0 0 0.0 0 0.0 1 
5048503 12 2 0.1667 0 0.0 0 0.0 1 
5049173 12 8 0.6667000000000001 0 0.0 0 0.0 1 
5050202 13 0 0.0 0 0.0 0 0.0 1 
5050898 21 5 0.2381 0 0.0 0 0.0 1 
5051068 14 4 0.2857 0 0.0 0 0.0 1 
5052200 18 12 0.6667000000000001 0 0.0 0 0.0 1 
5052622 24 24 1.0 0 0.0 0 0.0 1 
5053733 11 5 0.4545 0 0.0 0 0.0 1 
5053737 12 9 0.75 0 0.0 0 0.0 1 
5054445 11 8 0.7273000000000001 0 0.0 0 0.0 1 
5055961 11 11 1.0 0 0.0 0 0.0 1 
5059235 12 8 0.6667000000000001 0 0.0 0 0.0 1 
5059331 21 20 0.9524 0 0.0 0 0.0 -1 
5060592 19 15 0.7895 0 0.0 0 0.0 1 
5061142 11 11 1.0 0 0.0 0 0.0 1 
5061163 11 7 0.6364 0 0.0 0 0.0 1 
5061633 20 19 0.9500000000000001 0 0.0 0 0.0 1 
5062524 11 11 1.0 0 0.0 0 0.0 1 
5062631 24 22 0.9167000000000001 0 0.0 0 0.0 -1 
5062873 12 10 0.8333 0 0.0 0 0.0 1 
5064388 12 4 0.33330000000000004 0 0.0 0 0.0 1 
5065119 26 26 1.0 0 0.0 0 0.0 -1 
5065666 34 31 0.9118 0 0.0 0 0.0 1 
5066201 33 33 1.0 0 0.0 0 0.0 1 
5066396 20 20 1.0 0 0.0 0 0.0 1 
5068158 11 7 0.6364 0 0.0 0 0.0 1 
5068258 13 12 0.9231 0 0.0 0 0.0 1 
5069188 34 30 0.8824000000000001 0 0.0 0 0.0 1 
5070111 11 8 0.7273000000000001 0 0.0 0 0.0 1 
5073639 11 4 0.36360000000000003 0 0.0 0 0.0 1 
5076218 12 11 0.9167000000000001 0 0.0 0 0.0 1 
5076541 28 26 0.9286 0 0.0 0 0.0 -1 
5078917 12 10 0.8333 0 0.0 0 0.0 1 
5079090 24 8 0.33330000000000004 0 0.0 0 0.0 1 
5079533 11 11 1.0 0 0.0 0 0.0 1 
5080606 35 0 0.0 0 0.0 0 0.0 1 
5084816 21 19 0.9048 0 0.0 0 0.0 1 
5085613 13 13 1.0 0 0.0 0 0.0 1 
5086456 23 23 1.0 0 0.0 0 0.0 -1 
5087978 11 10 0.9091 0 0.0 0 0.0 1 
5090181 15 15 1.0 0 0.0 0 0.0 1 
5091111 11 1 0.09090000000000001 0 0.0 0 0.0 1 
5095166 25 25 1.0 0 0.0 0 0.0 -1 
5097278 13 4 0.30770000000000003 0 0.0 0 0.0 1 
5097886 12 8 0.6667000000000001 0 0.0 0 0.0 1 
5099544 169 167 0.9882000000000001 0 0.0 0 0.0 1 
5099637 19 8 0.42110000000000003 0 0.0 0 0.0 1 
5100076 15 15 1.0 0 0.0 0 0.0 1 
5101999 388 382 0.9845 0 0.0 0 0.0 1 
5102293 11 7 0.6364 0 0.0 0 0.0 1 
5105007 57 53 0.9298000000000001 0 0.0 0 0.0 1 
5105133 14 5 0.35710000000000003 0 0.0 0 0.0 1 
5113174 22 21 0.9545 0 0.0 0 0.0 1 
5113293 12 4 0.33330000000000004 0 0.0 0 0.0 1 
5115588 79 64 0.8101 0 0.0 0 0.0 -1 
5117450 11 8 0.7273000000000001 0 0.0 0 0.0 1 
5117976 12 12 1.0 0 0.0 0 0.0 1 
5119985 12 12 1.0 0 0.0 0 0.0 1 
5120170 25 22 0.88 0 0.0 0 0.0 1 
5123454 14 13 0.9286 0 0.0 0 0.0 1 
5126352 29 23 0.7931 0 0.0 0 0.0 -1 
5126478 15 11 0.7333000000000001 0 0.0 0 0.0 1 
5129045 19 15 0.7895 0 0.0 0 0.0 -1 
5129308 11 2 0.18180000000000002 0 0.0 0 0.0 1 
5130167 11 3 0.2727 0 0.0 0 0.0 1 
5131151 11 7 0.6364 0 0.0 0 0.0 1 
5136367 69 64 0.9275 0 0.0 0 0.0 1 
5136661 50 48 0.9600000000000001 2 0.04 1 0.02 1 
5136789 11 5 0.4545 0 0.0 0 0.0 1 
5136858 22 17 0.7727 0 0.0 0 0.0 1 
5137866 11 7 0.6364 0 0.0 0 0.0 1 
5142873 16 14 0.875 0 0.0 0 0.0 1 
5144227 12 4 0.33330000000000004 0 0.0 0 0.0 -1 
5145415 29 19 0.6552 0 0.0 0 0.0 1 
5146417 16 15 0.9375 0 0.0 0 0.0 1 
5146833 12 10 0.8333 0 0.0 0 0.0 1 
5146999 11 5 0.4545 0 0.0 0 0.0 1 
5148089 11 2 0.18180000000000002 0 0.0 0 0.0 1 
5150056 23 23 1.0 0 0.0 0 0.0 1 
5150062 11 11 1.0 0 0.0 0 0.0 1 
5152078 11 8 0.7273000000000001 0 0.0 0 0.0 1 
5153123 31 2 0.0645 0 0.0 0 0.0 1 
5153236 16 8 0.5 0 0.0 0 0.0 1 
5153999 16 15 0.9375 0 0.0 0 0.0 1 
5155629 11 9 0.8182 0 0.0 0 0.0 1 
5155698 13 8 0.6154000000000001 0 0.0 0 0.0 1 
5155882 37 27 0.7297 0 0.0 0 0.0 -1 
5156599 54 54 1.0 0 0.0 0 0.0 1 
5157533 18 13 0.7222000000000001 0 0.0 0 0.0 1 
5158828 28 10 0.35710000000000003 0 0.0 0 0.0 1 
5159109 11 10 0.9091 0 0.0 0 0.0 1 
5160397 13 9 0.6923 0 0.0 0 0.0 1 
5160557 11 11 1.0 0 0.0 0 0.0 1 
5160863 11 4 0.36360000000000003 0 0.0 0 0.0 1 
5162150 13 2 0.15380000000000002 0 0.0 0 0.0 1 
5162321 11 7 0.6364 0 0.0 0 0.0 1 
5162327 11 5 0.4545 0 0.0 0 0.0 1 
5162605 20 19 0.9500000000000001 0 0.0 0 0.0 1 
5163608 20 20 1.0 0 0.0 0 0.0 1 
5163811 14 14 1.0 0 0.0 0 0.0 -1 
5164535 14 6 0.42860000000000004 2 0.1428 1 0.0714 1 
5164577 12 12 1.0 0 0.0 0 0.0 -1 
5164589 11 4 0.36360000000000003 0 0.0 0 0.0 1 
5165055 14 11 0.7857000000000001 0 0.0 0 0.0 1 
5168670 11 8 0.7273000000000001 0 0.0 0 0.0 1 
5169369 88 88 1.0 0 0.0 0 0.0 1 
5169679 14 14 1.0 0 0.0 0 0.0 1 
5169818 104 93 0.8942 0 0.0 0 0.0 1 
5170315 20 17 0.85 0 0.0 0 0.0 1 
5170499 13 4 0.30770000000000003 0 0.0 0 0.0 1 
5173858 19 18 0.9474 0 0.0 0 0.0 1 
5175605 40 39 0.9750000000000001 0 0.0 0 0.0 1 
5175736 12 9 0.75 0 0.0 0 0.0 1 
